,Model,Testing Location,NO2 MAE,NO2 CvMAE,NO2 MBE,NO2 MSE,NO2 R^2,NO2 crMSE,NO2 rMSE
27,"(3, 'elcajon', 18)","(4, 'shafter')",1.5354499416386194,0.09619801460578316,0.10638925756809982,5.157444851575729,0.9499639449302354,2.268507479905296,2.271000847990975
28,"(3, 'elcajon', 20)","(2, 'donovan')",1.3945312847799445,0.08749270199854146,0.2975827018948312,4.142385307746369,0.9597633351603256,2.013412505657238,2.035285067931853
29,"(3, 'elcajon', 20)","(4, 'shafter')",1.3945312847799445,0.08749270199854146,0.2975827018948312,4.142385307746369,0.9597633351603256,2.013412505657238,2.035285067931853
30,"(3, 'shafter', 17)","(2, 'elcajon')",2.3414169674610075,0.1710541859865512,-0.06274711116950071,12.376270101714251,0.8444081926583359,3.5174327147957714,3.5179923396326847
31,"(3, 'shafter', 17)","(4, 'donovan')",2.3414169674610075,0.1710541859865512,-0.06274711116950071,12.376270101714251,0.8444081926583359,3.5174327147957714,3.5179923396326847
32,"(3, 'shafter', 19)","(2, 'elcajon')",2.275436561084073,0.1622822632234014,0.10645794487832927,12.105007459062007,0.8511492649326377,3.4775960321719106,3.4792251233661218
33,"(3, 'shafter', 19)","(4, 'donovan')",2.275436561084073,0.1622822632234014,0.10645794487832927,12.105007459062007,0.8511492649326377,3.4775960321719106,3.4792251233661218
34,"(3, 'shafter', 21)","(2, 'elcajon')",1.9951822451922068,0.14575971712388136,-0.20622357102166314,8.883172092531641,0.8883226699607512,2.9733220417096398,2.9804650799047523
35,"(3, 'shafter', 21)","(4, 'donovan')",1.9951822451922068,0.14575971712388136,-0.20622357102166314,8.883172092531641,0.8883226699607512,2.9733220417096398,2.9804650799047523
36,"(4, 'donovan', 17)","(2, 'elcajon')",4.581855359865756,0.5710621476217523,-0.4198397544746379,42.04026485315757,0.379085905414133,6.470239512685622,6.4838464550880275
37,"(4, 'donovan', 17)","(3, 'shafter')",4.581855359865756,0.5710621476217523,-0.4198397544746379,42.04026485315757,0.379085905414133,6.470239512685622,6.4838464550880275
38,"(4, 'donovan', 19)","(2, 'elcajon')",3.5261320226025163,0.4267293530538077,0.10193709131569913,28.66442817312602,0.5496144349816886,5.352946576741903,5.353917086874434
39,"(4, 'donovan', 19)","(3, 'shafter')",3.5261320226025163,0.4267293530538077,0.10193709131569913,28.66442817312602,0.5496144349816886,5.352946576741903,5.353917086874434
40,"(4, 'donovan', 21)","(2, 'elcajon')",3.3114616532771914,0.41272590576559737,1.1045489475043893,28.882405298804326,0.5734210381830602,5.259503482538453,5.3742353222392785
41,"(4, 'donovan', 21)","(3, 'shafter')",3.3114616532771914,0.41272590576559737,1.1045489475043893,28.882405298804326,0.5734210381830602,5.259503482538453,5.3742353222392785
42,"(4, 'elcajon', 11)","(2, 'shafter')",1.354064914658227,0.07006128448580362,0.01018645676086668,5.264310027331744,0.9482298772211364,2.2943858151790133,2.2944084264428044
43,"(4, 'elcajon', 11)","(3, 'donovan')",1.354064914658227,0.07006128448580362,0.01018645676086668,5.264310027331744,0.9482298772211364,2.2943858151790133,2.2944084264428044
44,"(4, 'elcajon', 12)","(2, 'shafter')",1.7483561857114969,0.09046248727341503,0.05413266296936138,8.07414659794245,0.9205974650923264,2.840988606609248,2.841504284343497
45,"(4, 'elcajon', 12)","(3, 'donovan')",1.7483561857114969,0.09046248727341503,0.05413266296936138,8.07414659794245,0.9205974650923264,2.840988606609248,2.841504284343497
46,"(4, 'elcajon', 13)","(2, 'shafter')",1.5451365456937802,0.07972792028823465,0.1175691449383124,8.322421530233607,0.9198292671989026,2.882464054787336,2.88486074711304
47,"(4, 'elcajon', 13)","(3, 'donovan')",1.5451365456937802,0.07972792028823465,0.1175691449383124,8.322421530233607,0.9198292671989026,2.882464054787336,2.88486074711304
48,"(4, 'shafter', 15)","(2, 'donovan')",1.9609434923536797,0.15708307594736512,-0.03438394658866961,9.467880201138065,0.8654901309104456,3.0767999500811,3.0769920703729583
49,"(4, 'shafter', 15)","(3, 'elcajon')",1.9609434923536797,0.15708307594736512,-0.03438394658866961,9.467880201138065,0.8654901309104456,3.0767999500811,3.0769920703729583
50,"(4, 'shafter', 18)","(2, 'donovan')",1.829263437802912,0.14763705670654895,-0.12743050618830998,8.187925946231019,0.8849113797584583,2.8586163455133144,2.8614552147868775
51,"(4, 'shafter', 18)","(3, 'elcajon')",1.829263437802912,0.14763705670654895,-0.12743050618830998,8.187925946231019,0.8849113797584583,2.8586163455133144,2.8614552147868775
52,"(4, 'shafter', 20)","(2, 'donovan')",1.7431273057348893,0.14043657725862768,0.11722530083899345,7.778996059828898,0.8908107260005795,2.7866205855263737,2.7890851653954383
53,"(4, 'shafter', 20)","(3, 'elcajon')",1.7431273057348893,0.14043657725862768,0.11722530083899345,7.778996059828898,0.8908107260005795,2.7866205855263737,2.7890851653954383
