,Model,Testing Location,O3 MAE,O3 CvMAE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
25,"(3, 'elcajon', 15)","(4, 'shafter')",1.1963678265622153,0.0532397989379383,0.03131116779012609,3.6625605082893062,0.988089800256282,1.9135255731400416,1.9137817295316897
26,"(3, 'elcajon', 18)","(2, 'donovan')",1.2463560283687944,0.0552866440416688,-0.009076950354609538,3.944307068794326,0.98722521212396,1.9860072199683931,1.9860279627422988
27,"(3, 'elcajon', 18)","(4, 'shafter')",1.2463560283687944,0.0552866440416688,-0.009076950354609538,3.944307068794326,0.98722521212396,1.9860072199683931,1.9860279627422988
28,"(3, 'elcajon', 20)","(2, 'donovan')",1.1613207446808511,0.05141531976356258,-0.0013824468085102274,3.3740263109929085,0.9890707070652393,1.8368517631626484,1.8368522833894152
29,"(3, 'elcajon', 20)","(4, 'shafter')",1.1613207446808511,0.05141531976356258,-0.0013824468085102274,3.3740263109929085,0.9890707070652393,1.8368517631626484,1.8368522833894152
30,"(3, 'shafter', 17)","(2, 'elcajon')",1.3529166041083738,0.05987978606214251,0.022123565140244373,5.0248042285648005,0.9867982097076521,2.24149833290821,2.24160750992782
31,"(3, 'shafter', 17)","(4, 'donovan')",1.3529166041083738,0.05987978606214251,0.022123565140244373,5.0248042285648005,0.9867982097076521,2.24149833290821,2.24160750992782
32,"(3, 'shafter', 19)","(2, 'elcajon')",1.196059954407295,0.05264344869519732,0.029229924012158067,4.582206143413374,0.9887479656861268,2.140409249409005,2.1406088254077096
33,"(3, 'shafter', 19)","(4, 'donovan')",1.196059954407295,0.05264344869519732,0.029229924012158067,4.582206143413374,0.9887479656861268,2.140409249409005,2.1406088254077096
34,"(3, 'shafter', 21)","(2, 'elcajon')",1.2743277008121203,0.05640145879352315,0.01524625673923418,4.5532850172306,0.9880370435932512,2.1337883139819755,2.1338427817509418
35,"(3, 'shafter', 21)","(4, 'donovan')",1.2743277008121203,0.05640145879352315,0.01524625673923418,4.5532850172306,0.9880370435932512,2.1337883139819755,2.1338427817509418
36,"(4, 'donovan', 17)","(2, 'elcajon')",5.705368421052631,0.15730699774266366,-0.3750292397660807,57.018766573099406,0.6673376462228444,7.541758391941488,7.551077179654531
37,"(4, 'donovan', 17)","(3, 'shafter')",5.705368421052631,0.15730699774266366,-0.3750292397660807,57.018766573099406,0.6673376462228444,7.541758391941488,7.551077179654531
38,"(4, 'donovan', 19)","(2, 'elcajon')",4.235602339181288,0.11896977660972405,-0.02839766081871263,31.453880327485386,0.8211002541366569,5.6083040128318125,5.608375908182812
39,"(4, 'donovan', 19)","(3, 'shafter')",4.235602339181288,0.11896977660972405,-0.02839766081871263,31.453880327485386,0.8211002541366569,5.6083040128318125,5.608375908182812
40,"(4, 'donovan', 21)","(2, 'elcajon')",4.732818713450293,0.1304920993227991,-0.5549941520467828,42.66198591812865,0.7510988485845618,6.507992579077094,6.531614342421683
41,"(4, 'donovan', 21)","(3, 'shafter')",4.732818713450293,0.1304920993227991,-0.5549941520467828,42.66198591812865,0.7510988485845618,6.507992579077094,6.531614342421683
42,"(4, 'elcajon', 11)","(2, 'shafter')",0.96663071924124,0.05406359715905184,0.0303124615789939,2.8053471551769564,0.9905800168806332,1.6746427409599867,1.6749170591933669
43,"(4, 'elcajon', 11)","(3, 'donovan')",0.96663071924124,0.05406359715905184,0.0303124615789939,2.8053471551769564,0.9905800168806332,1.6746427409599867,1.6749170591933669
44,"(4, 'elcajon', 12)","(2, 'shafter')",1.116444366382717,0.06244266530447851,0.029381926758584663,3.7625300641081942,0.9873659238128148,1.939501679939501,1.9397242237256804
45,"(4, 'elcajon', 12)","(3, 'donovan')",1.116444366382717,0.06244266530447851,0.029381926758584663,3.7625300641081942,0.9873659238128148,1.939501679939501,1.9397242237256804
46,"(4, 'elcajon', 13)","(2, 'shafter')",1.0391928879310346,0.05871003287471084,0.03063002873563245,3.541759323994253,0.9879373664208516,1.881706971165784,1.8819562492242623
47,"(4, 'elcajon', 13)","(3, 'donovan')",1.0391928879310346,0.05871003287471084,0.03063002873563245,3.541759323994253,0.9879373664208516,1.881706971165784,1.8819562492242623
48,"(4, 'shafter', 15)","(2, 'donovan')",1.3209379951884523,0.06718783577744827,0.007792675755145581,5.163088599300722,0.9816465654699236,2.272229714070586,2.2722430766317063
49,"(4, 'shafter', 15)","(3, 'elcajon')",1.3209379951884523,0.06718783577744827,0.007792675755145581,5.163088599300722,0.9816465654699236,2.272229714070586,2.2722430766317063
50,"(4, 'shafter', 18)","(2, 'donovan')",1.2548167343961656,0.06257172614910987,0.011242221527560685,4.3325598787120985,0.984664672585913,2.0814498531473737,2.08148021338472
51,"(4, 'shafter', 18)","(3, 'elcajon')",1.2548167343961656,0.06257172614910987,0.011242221527560685,4.3325598787120985,0.984664672585913,2.0814498531473737,2.08148021338472
52,"(4, 'shafter', 20)","(2, 'donovan')",1.185887859524802,0.05944961495442719,0.015051573572321675,4.169829855658607,0.9850659476565304,2.041960652361256,2.0420161252200257
53,"(4, 'shafter', 20)","(3, 'elcajon')",1.185887859524802,0.05944961495442719,0.015051573572321675,4.169829855658607,0.9850659476565304,2.041960652361256,2.0420161252200257
